SA2 - Residence,Method of Travel to Work,Count
Glenmore Park - Regentville,Truck,137
Glenmore Park - Regentville,Motorbike/scooter,43
Glenmore Park - Regentville,Bicycle,23
Glenmore Park - Regentville,Other,29
Glenmore Park - Regentville,"Train, bus",114
Glenmore Park - Regentville,"Train, tram",3
Glenmore Park - Regentville,"Train, car as driver",291
Glenmore Park - Regentville,"Train, car as passenger",75
Glenmore Park - Regentville,"Bus, car as driver",7
Glenmore Park - Regentville,"Bus, car as passenger",10
Glenmore Park - Regentville,"Car as driver, car as passenger",26
Glenmore Park - Regentville,"Car as driver, motorbike/scooter",3
Glenmore Park - Regentville,"Car as driver, other",10
Glenmore Park - Regentville,"Train, bus, car as driver",17
Glenmore Park - Regentville,"Train, bus, car as passenger",21
Glenmore Park - Regentville,"Train, car as driver, car as passenger",4
Glenmore Park - Regentville,Walked only,93
Glenmore Park - Regentville,Worked at home,323
Glenmore Park - Regentville,Did not go to work,1036
Glenmore Park - Regentville,Not stated,112
Glenmore Park - Regentville,Not applicable,9598
Jamisontown - South Penrith,Train,370
Jamisontown - South Penrith,Bus,66
Jamisontown - South Penrith,Tram,4
Jamisontown - South Penrith,Taxi,12
Jamisontown - South Penrith,"Car, as driver",5529
Jamisontown - South Penrith,"Car, as passenger",441
Jamisontown - South Penrith,Truck,165
Jamisontown - South Penrith,Motorbike/scooter,53
Jamisontown - South Penrith,Bicycle,34
Jamisontown - South Penrith,Other,23
Jamisontown - South Penrith,"Train, bus",108
Jamisontown - South Penrith,"Train, taxi",3
Jamisontown - South Penrith,"Train, car as driver",134
Jamisontown - South Penrith,"Train, car as passenger",58
Jamisontown - South Penrith,"Train, bicycle",13
Jamisontown - South Penrith,"Train, other",3
Jamisontown - South Penrith,"Bus, car as passenger",10
Jamisontown - South Penrith,"Bus, bicycle",3
Jamisontown - South Penrith,"Taxi, car as passenger",3
Jamisontown - South Penrith,"Car as driver, car as passenger",28
Jamisontown - South Penrith,"Car as driver, truck",10
Jamisontown - South Penrith,"Car as driver, motorbike/scooter",3
Jamisontown - South Penrith,"Car as driver, bicycle",3
Jamisontown - South Penrith,"Car as passenger, bicycle",3
Jamisontown - South Penrith,"Train, bus, taxi",5
Jamisontown - South Penrith,"Train, bus, car as driver",9
Jamisontown - South Penrith,"Train, bus, car as passenger",17
Jamisontown - South Penrith,"Train, tram, car as driver",8
Jamisontown - South Penrith,"Train, car as driver, car as passenger",3
Jamisontown - South Penrith,Walked only,137
Jamisontown - South Penrith,Worked at home,214
Jamisontown - South Penrith,Did not go to work,816
Jamisontown - South Penrith,Not stated,113
Jamisontown - South Penrith,Not applicable,8477
Kingswood - Werrington,Train,838
Kingswood - Werrington,Bus,79
Kingswood - Werrington,Taxi,15
Kingswood - Werrington,"Car, as driver",4691
Kingswood - Werrington,"Car, as passenger",469
Kingswood - Werrington,Truck,89
Kingswood - Werrington,Motorbike/scooter,37
Kingswood - Werrington,Bicycle,30
Kingswood - Werrington,Other,26
Kingswood - Werrington,"Train, bus",119
Kingswood - Werrington,"Train, taxi",3
Kingswood - Werrington,"Train, car as driver",115
Kingswood - Werrington,"Train, car as passenger",34
Kingswood - Werrington,"Train, motorbike/scooter",3
Kingswood - Werrington,"Train, bicycle",3
Kingswood - Werrington,"Bus, car as driver",3
Kingswood - Werrington,"Bus, car as passenger",10
Kingswood - Werrington,"Car as driver, car as passenger",19
Kingswood - Werrington,"Car as driver, truck",4
Kingswood - Werrington,"Car as driver, motorbike/scooter",4
Kingswood - Werrington,"Car as passenger, truck",3
Kingswood - Werrington,"Train, bus, taxi",3
Kingswood - Werrington,"Train, bus, car as driver",9
Kingswood - Werrington,"Train, bus, car as passenger",12
Kingswood - Werrington,"Train, bus, other",6
Kingswood - Werrington,"Train, car as driver, car as passenger",3
Kingswood - Werrington,"Train, car as driver, other",3
Kingswood - Werrington,Walked only,172
Kingswood - Werrington,Worked at home,142
Kingswood - Werrington,Did not go to work,774
Kingswood - Werrington,Not stated,119
Kingswood - Werrington,Not applicable,9257
Mulgoa - Luddenham - Orchard Hills,Train,50
Mulgoa - Luddenham - Orchard Hills,Bus,16
Mulgoa - Luddenham - Orchard Hills,Taxi,4
Mulgoa - Luddenham - Orchard Hills,"Car, as driver",2163
Mulgoa - Luddenham - Orchard Hills,"Car, as passenger",161
Mulgoa - Luddenham - Orchard Hills,Truck,160
Mulgoa - Luddenham - Orchard Hills,Motorbike/scooter,6
Mulgoa - Luddenham - Orchard Hills,Bicycle,8
Mulgoa - Luddenham - Orchard Hills,Other,12
Mulgoa - Luddenham - Orchard Hills,"Train, bus",5
Mulgoa - Luddenham - Orchard Hills,"Train, car as driver",53
Mulgoa - Luddenham - Orchard Hills,"Train, car as passenger",6
Mulgoa - Luddenham - Orchard Hills,"Car as driver, car as passenger",8
Mulgoa - Luddenham - Orchard Hills,"Train, bus, car as driver",4
Mulgoa - Luddenham - Orchard Hills,"Train, car as driver, other",3
Mulgoa - Luddenham - Orchard Hills,Walked only,67
Mulgoa - Luddenham - Orchard Hills,Worked at home,233
Mulgoa - Luddenham - Orchard Hills,Did not go to work,285
Mulgoa - Luddenham - Orchard Hills,Not stated,76
Mulgoa - Luddenham - Orchard Hills,Not applicable,3181
Penrith,Train,486
Penrith,Bus,50
Penrith,Tram,3
Penrith,Taxi,18
Penrith,"Car, as driver",2870
Penrith,"Car, as passenger",258
Penrith,Truck,47
Penrith,Motorbike/scooter,26
Penrith,Bicycle,33
Penrith,Other,19
Penrith,"Train, bus",99
Penrith,"Train, tram",3
Penrith,"Train, taxi",5
Penrith,"Train, car as driver",74
Penrith,"Train, car as passenger",32
Penrith,"Train, bicycle",6
Penrith,"Train, other",3
Penrith,"Bus, car as passenger",3
Penrith,"Car as driver, car as passenger",10
Penrith,"Car as driver, truck",5
Penrith,"Bicycle, other",3
Penrith,"Train, bus, tram",3
Penrith,"Train, bus, taxi",5
Penrith,"Train, bus, car as driver",3
Penrith,"Train, bus, car as passenger",6
Penrith,"Train, car as driver, car as passenger",3
Penrith,Walked only,285
Penrith,Worked at home,102
Penrith,Did not go to work,569
Penrith,Not stated,97
Penrith,Not applicable,6678
Warragamba - Silverdale,Train,18
Warragamba - Silverdale,Bus,10
Warragamba - Silverdale,"Car, as driver",1803
Warragamba - Silverdale,"Car, as passenger",102
Warragamba - Silverdale,Truck,108
Warragamba - Silverdale,Motorbike/scooter,13
Warragamba - Silverdale,Bicycle,4
Warragamba - Silverdale,Other,14
Warragamba - Silverdale,"Train, bus",4
Warragamba - Silverdale,"Train, car as driver",40
Warragamba - Silverdale,"Train, car as passenger",5
Warragamba - Silverdale,"Bus, car as passenger",3
Warragamba - Silverdale,"Car as driver, car as passenger",7
Warragamba - Silverdale,"Car as driver, truck",5
Warragamba - Silverdale,"Car as driver, motorbike/scooter",3
Warragamba - Silverdale,"Car as driver, other",4
Warragamba - Silverdale,"Train, bus, car as passenger",4
Warragamba - Silverdale,"Train, tram, car as driver",3
Warragamba - Silverdale,Walked only,36
Warragamba - Silverdale,Worked at home,122
Warragamba - Silverdale,Did not go to work,238
Warragamba - Silverdale,Not stated,55
Warragamba - Silverdale,Not applicable,2449
Richmond - Clarendon,Train,229
Richmond - Clarendon,Bus,17
Richmond - Clarendon,Taxi,3
Richmond - Clarendon,"Car, as driver",4048
Richmond - Clarendon,"Car, as passenger",267
Richmond - Clarendon,Truck,108
Richmond - Clarendon,Motorbike/scooter,43
Richmond - Clarendon,Bicycle,94
Richmond - Clarendon,Other,16
Richmond - Clarendon,"Train, bus",30
Richmond - Clarendon,"Train, car as driver",66
Richmond - Clarendon,"Train, car as passenger",14
Richmond - Clarendon,"Train, bicycle",8
Richmond - Clarendon,"Train, other",3
Richmond - Clarendon,"Bus, car as driver",3
Richmond - Clarendon,"Bus, car as passenger",4
Richmond - Clarendon,"Car as driver, car as passenger",13
Richmond - Clarendon,"Car as driver, truck",9
Richmond - Clarendon,"Car as driver, motorbike/scooter",8
Richmond - Clarendon,"Car as driver, bicycle",9
Richmond - Clarendon,"Car as passenger, bicycle",3
Richmond - Clarendon,"Train, bus, car as passenger",3
Richmond - Clarendon,Walked only,383
Richmond - Clarendon,Worked at home,197
Richmond - Clarendon,Did not go to work,651
Richmond - Clarendon,Not stated,99
Richmond - Clarendon,Not applicable,7100
Windsor - Bligh Park,Train,207
Windsor - Bligh Park,Bus,36
Windsor - Bligh Park,Taxi,4
Windsor - Bligh Park,"Car, as driver",5065
Windsor - Bligh Park,"Car, as passenger",374
Windsor - Bligh Park,Truck,174
Windsor - Bligh Park,Motorbike/scooter,40
Windsor - Bligh Park,Bicycle,48
Windsor - Bligh Park,Other,30
Windsor - Bligh Park,"Train, bus",56
Windsor - Bligh Park,"Train, taxi",3
Windsor - Bligh Park,"Train, car as driver",79
Windsor - Bligh Park,"Train, car as passenger",35
Windsor - Bligh Park,"Train, bicycle",9
Windsor - Bligh Park,"Bus, car as driver",7
Windsor - Bligh Park,"Bus, car as passenger",4
Windsor - Bligh Park,"Car as driver, car as passenger",28
Windsor - Bligh Park,"Car as driver, truck",4
Windsor - Bligh Park,"Car as driver, motorbike/scooter",3
Windsor - Bligh Park,"Car as driver, bicycle",3
Windsor - Bligh Park,"Car as driver, other",4
Windsor - Bligh Park,"Train, bus, car as driver",11
Windsor - Bligh Park,"Train, bus, car as passenger",9
Windsor - Bligh Park,"Train, car as driver, car as passenger",3
Windsor - Bligh Park,"Train, car as driver, other",3
Windsor - Bligh Park,Walked only,154
Windsor - Bligh Park,Worked at home,210
Windsor - Bligh Park,Did not go to work,740
Windsor - Bligh Park,Not stated,107
Windsor - Bligh Park,Not applicable,8007
Yarramundi - Londonderry,Train,30
Yarramundi - Londonderry,Bus,5
Yarramundi - Londonderry,"Car, as driver",1924
Yarramundi - Londonderry,"Car, as passenger",123
Yarramundi - Londonderry,Truck,212
Yarramundi - Londonderry,Motorbike/scooter,16
Yarramundi - Londonderry,Bicycle,3
Yarramundi - Londonderry,Other,18
Yarramundi - Londonderry,"Train, car as driver",33
Yarramundi - Londonderry,"Car as driver, car as passenger",3
Yarramundi - Londonderry,"Car as driver, truck",5
Yarramundi - Londonderry,"Train, car as driver, car as passenger",3
Yarramundi - Londonderry,Walked only,87
Yarramundi - Londonderry,Worked at home,262
Yarramundi - Londonderry,Did not go to work,258
Yarramundi - Londonderry,Not stated,97
Yarramundi - Londonderry,Not applicable,3749
Erskine Park,Train,141
Erskine Park,Bus,15
Erskine Park,Taxi,3
Erskine Park,"Car, as driver",2512
Erskine Park,"Car, as passenger",223
Erskine Park,Truck,62
Erskine Park,Motorbike/scooter,9
Erskine Park,Bicycle,6
Erskine Park,Other,13
Erskine Park,"Train, bus",40
Erskine Park,"Train, car as driver",76
Erskine Park,"Train, car as passenger",30
Erskine Park,"Bus, car as driver",3
Erskine Park,"Bus, car as passenger",5
Erskine Park,"Taxi, car as passenger",3
Erskine Park,"Car as driver, car as passenger",8
Erskine Park,"Car as driver, truck",3
Erskine Park,"Train, bus, car as driver",12
Erskine Park,"Train, bus, car as passenger",9
Erskine Park,Walked only,22
Erskine Park,Worked at home,58
Erskine Park,Did not go to work,300
Erskine Park,Not stated,83
Erskine Park,Not applicable,3025
St Clair,Train,459
St Clair,Bus,101
St Clair,Tram,6
St Clair,Taxi,12
St Clair,"Car, as driver",7240
St Clair,"Car, as passenger",618
St Clair,Truck,185
St Clair,Motorbike/scooter,44
St Clair,Bicycle,6
St Clair,Other,25
St Clair,"Train, bus",162
St Clair,"Train, taxi",3
St Clair,"Train, car as driver",211
St Clair,"Train, car as passenger",66
St Clair,"Train, bicycle",3
St Clair,"Bus, car as passenger",3
St Clair,"Car as driver, car as passenger",21
St Clair,"Car as driver, truck",11
St Clair,"Car as driver, motorbike/scooter",4
St Clair,"Car as driver, other",3
St Clair,"Truck, other",3
St Clair,"Train, bus, car as driver",15
St Clair,"Train, bus, car as passenger",23
St Clair,"Train, bus, bicycle",4
St Clair,"Train, bus, other",3
St Clair,"Train, car as driver, car as passenger",5
St Clair,Walked only,81
St Clair,Worked at home,219
St Clair,Did not go to work,949
St Clair,Not stated,172
St Clair,Not applicable,9168
St Marys - Colyton,Train,714
St Marys - Colyton,Bus,98
St Marys - Colyton,Taxi,11
St Marys - Colyton,"Car, as driver",6521
St Marys - Colyton,"Car, as passenger",695
St Marys - Colyton,Truck,219
St Marys - Colyton,Motorbike/scooter,60
St Marys - Colyton,Bicycle,28
St Marys - Colyton,Other,42
St Marys - Colyton,"Train, bus",211
St Marys - Colyton,"Train, tram",4
St Marys - Colyton,"Train, taxi",8
St Marys - Colyton,"Train, car as driver",159
St Marys - Colyton,"Train, car as passenger",74
St Marys - Colyton,"Train, bicycle",16
St Marys - Colyton,"Train, other",3
St Marys - Colyton,"Bus, taxi",3
St Marys - Colyton,"Bus, car as driver",4
St Marys - Colyton,"Bus, car as passenger",8
St Marys - Colyton,"Taxi, car as passenger",4
St Marys - Colyton,"Car as driver, car as passenger",17
St Marys - Colyton,"Car as driver, truck",6
St Marys - Colyton,"Truck, other",3
St Marys - Colyton,"Train, bus, ferry",3
St Marys - Colyton,"Train, bus, tram",3
St Marys - Colyton,"Train, bus, taxi",9
St Marys - Colyton,"Train, bus, car as driver",12
St Marys - Colyton,"Train, bus, car as passenger",19
St Marys - Colyton,"Train, bus, other",3
St Marys - Colyton,"Train, car as driver, other",3
St Marys - Colyton,Walked only,176
St Marys - Colyton,Worked at home,172
St Marys - Colyton,Did not go to work,897
St Marys - Colyton,Not stated,229
St Marys - Colyton,Not applicable,15118
Auburn,Train,2563
Auburn,Bus,91
Auburn,Tram,6
Auburn,Taxi,61
Auburn,"Car, as driver",5262
Auburn,"Car, as passenger",637
Auburn,Truck,128
Auburn,Motorbike/scooter,25
Auburn,Bicycle,33
Auburn,Other,80
Auburn,"Train, bus",378
Auburn,"Train, ferry",11
Auburn,"Train, tram",3
Auburn,"Train, taxi",8
Auburn,"Train, car as driver",126
Auburn,"Train, car as passenger",61
Auburn,"Train, motorbike/scooter",3
Auburn,"Train, bicycle",3
Auburn,"Train, other",3
Auburn,"Bus, car as driver",3
Auburn,"Bus, car as passenger",7
Auburn,"Tram, car as driver",3
Auburn,"Taxi, car as driver",6
Auburn,"Car as driver, car as passenger",23
Auburn,"Car as driver, motorbike/scooter",3
Auburn,"Car as driver, other",4
Auburn,"Train, bus, taxi",16
Auburn,"Train, bus, car as driver",21
Auburn,"Train, bus, car as passenger",23
Auburn,"Train, tram, car as driver",3
Auburn,"Train, car as driver, car as passenger",3
Auburn,Walked only,443
Auburn,Worked at home,164
Auburn,Did not go to work,683
Auburn,Not stated,334
Auburn,Not applicable,21909
Homebush Bay - Silverwater,Train,296
Homebush Bay - Silverwater,Bus,96
Homebush Bay - Silverwater,Ferry,33
Homebush Bay - Silverwater,Tram,5
Homebush Bay - Silverwater,Taxi,6
Homebush Bay - Silverwater,"Car, as driver",3365
Homebush Bay - Silverwater,"Car, as passenger",248
Homebush Bay - Silverwater,Truck,22
Homebush Bay - Silverwater,Motorbike/scooter,17
Homebush Bay - Silverwater,Bicycle,52
Homebush Bay - Silverwater,Other,22
Homebush Bay - Silverwater,"Train, bus",269
Homebush Bay - Silverwater,"Train, ferry",4
Homebush Bay - Silverwater,"Train, tram",3
Homebush Bay - Silverwater,"Train, taxi",3
Homebush Bay - Silverwater,"Train, car as driver",158
Homebush Bay - Silverwater,"Train, car as passenger",62
Homebush Bay - Silverwater,"Train, bicycle",6
Homebush Bay - Silverwater,"Bus, ferry",11
Homebush Bay - Silverwater,"Bus, taxi",3
Homebush Bay - Silverwater,"Bus, car as driver",7
Homebush Bay - Silverwater,"Bus, car as passenger",6
Homebush Bay - Silverwater,"Ferry, car as driver",4
Homebush Bay - Silverwater,"Ferry, bicycle",3
Homebush Bay - Silverwater,"Taxi, other",9
Homebush Bay - Silverwater,"Car as driver, car as passenger",9
Homebush Bay - Silverwater,"Car as driver, bicycle",4
Homebush Bay - Silverwater,"Car as driver, other",3
Homebush Bay - Silverwater,"Train, bus, ferry",11
Homebush Bay - Silverwater,"Train, bus, tram",3
Homebush Bay - Silverwater,"Train, bus, taxi",3
Homebush Bay - Silverwater,"Train, bus, car as driver",16
Homebush Bay - Silverwater,"Train, bus, car as passenger",16
Homebush Bay - Silverwater,"Train, bus, bicycle",3
Homebush Bay - Silverwater,Walked only,116
Homebush Bay - Silverwater,Worked at home,162
Homebush Bay - Silverwater,Did not go to work,360
Homebush Bay - Silverwater,Not stated,31
Homebush Bay - Silverwater,Not applicable,5866
Lidcombe - Regents Park,Train,3083
Lidcombe - Regents Park,Bus,73
Lidcombe - Regents Park,Tram,8
Lidcombe - Regents Park,Taxi,23
Lidcombe - Regents Park,"Car, as driver",6155
Lidcombe - Regents Park,"Car, as passenger",699
Lidcombe - Regents Park,Truck,84
Lidcombe - Regents Park,Motorbike/scooter,32
Lidcombe - Regents Park,Bicycle,44
Lidcombe - Regents Park,Other,49
Lidcombe - Regents Park,"Train, bus",349
Lidcombe - Regents Park,"Train, ferry",6
Lidcombe - Regents Park,"Train, tram",10
Lidcombe - Regents Park,"Train, taxi",3
Lidcombe - Regents Park,"Train, car as driver",123
Lidcombe - Regents Park,"Train, car as passenger",81
Lidcombe - Regents Park,"Train, bicycle",14
Lidcombe - Regents Park,"Train, other",6
Lidcombe - Regents Park,"Bus, car as passenger",4
Lidcombe - Regents Park,"Bus, other",3
Lidcombe - Regents Park,"Car as driver, car as passenger",26
Lidcombe - Regents Park,"Car as driver, truck",4
Lidcombe - Regents Park,"Car as driver, motorbike/scooter",3
Lidcombe - Regents Park,"Car as driver, other",4
Lidcombe - Regents Park,"Car as passenger, other",4
Lidcombe - Regents Park,"Train, bus, ferry",11
Lidcombe - Regents Park,"Train, bus, taxi",11
Lidcombe - Regents Park,"Train, bus, car as driver",19
Lidcombe - Regents Park,"Train, bus, car as passenger",28
Lidcombe - Regents Park,"Train, bus, other",3
Lidcombe - Regents Park,"Train, car as driver, car as passenger",3
Lidcombe - Regents Park,"Train, car as passenger, other",3
Lidcombe - Regents Park,Walked only,294
Lidcombe - Regents Park,Worked at home,245
Lidcombe - Regents Park,Did not go to work,704
Lidcombe - Regents Park,Not stated,275
Lidcombe - Regents Park,Not applicable,17485
Rookwood Cemetery,Not applicable,3
Carlingford,Train,687
Carlingford,Bus,478
Carlingford,Tram,3
Carlingford,Taxi,11
Carlingford,"Car, as driver",6848
Carlingford,"Car, as passenger",492
Carlingford,Truck,82
Carlingford,Motorbike/scooter,63
Carlingford,Bicycle,40
Carlingford,Other,38
Carlingford,"Train, bus",299
Carlingford,"Train, tram",4
Carlingford,"Train, car as driver",307
Carlingford,"Train, car as passenger",97
Carlingford,"Train, bicycle",15
Carlingford,"Train, other",3
Carlingford,"Bus, car as driver",65
Carlingford,"Bus, car as passenger",34
Carlingford,"Bus, motorbike/scooter",3
