SA2 - Residence,SA2 - Work place,Count
Charlestown - Dudley,Stockton - Fullerton Cove,34
Charlestown - Dudley,Wallsend - Elermore Vale,192
Charlestown - Dudley,Waratah - North Lambton,328
Charlestown - Dudley,Wickham - Carrington - Tighes Hill,339
Charlestown - Dudley,Gundagai,3
Charlestown - Dudley,Wagga Wagga - West,3
Charlestown - Dudley,Baulkham Hills (West) - Bella Vista,10
Charlestown - Dudley,Galston - Laughtondale,5
Charlestown - Dudley,Prospect Reservoir,6
Charlestown - Dudley,Rooty Hill - Minchinbury,4
Charlestown - Dudley,Mascot,9
Charlestown - Dudley,Erskineville - Alexandria,10
Charlestown - Dudley,Surry Hills,8
Charlestown - Dudley,Camperdown - Darlington,3
Charlestown - Dudley,Pyrmont,3
Charlestown - Dudley,Redfern,5
Charlestown - Dudley,Sydney (North) - Millers Point,54
Charlestown - Dudley,Sydney (South) - Haymarket,8
Charlestown - Dudley,Ultimo,4
Charlestown - Dudley,Kensington (NSW),3
Charlestown - Dudley,Randwick - North,5
Charlestown - Dudley,Balmain,3
Charlestown - Dudley,Lilyfield - Rozelle,9
Charlestown - Dudley,Homebush,3
Charlestown - Dudley,St Leonards - Naremburn,9
Charlestown - Dudley,Greenwich - Riverview,9
Charlestown - Dudley,Lane Cove,3
Charlestown - Dudley,Hornsby - East,4
Charlestown - Dudley,Crows Nest - Waverton,4
Charlestown - Dudley,North Sydney - Lavender Bay,16
Charlestown - Dudley,Belrose,5
Charlestown - Dudley,Frenchs Forest - Oxford Falls,4
Charlestown - Dudley,Cranebrook - Castlereagh,3
Charlestown - Dudley,Lidcombe,3
Charlestown - Dudley,Silverwater - Newington,3
Charlestown - Dudley,Wentworth Point - Sydney Olympic Park,5
Charlestown - Dudley,Parramatta - North,11
Charlestown - Dudley,Macquarie Park - Marsfield,18
Charlestown - Dudley,Wetherill Park Industrial,3
Charlestown - Dudley,Holsworthy - Wattle Grove,3
Charlestown - Dudley,POW No Fixed Address (NSW),616
Glendale - Cardiff - Hillsborough,Cooma Surrounds,3
Glendale - Cardiff - Hillsborough,Calga - Kulnura,10
Glendale - Cardiff - Hillsborough,Gosford - Springfield,23
Glendale - Cardiff - Hillsborough,Niagara Park - Lisarow,4
Glendale - Cardiff - Hillsborough,Woy Woy - Blackwall,4
Glendale - Cardiff - Hillsborough,Wyoming,3
Glendale - Cardiff - Hillsborough,Blue Haven - San Remo,5
Glendale - Cardiff - Hillsborough,Chittaway Bay - Tumbi Umbi,7
Glendale - Cardiff - Hillsborough,Gorokan - Kanwal - Charmhaven,5
Glendale - Cardiff - Hillsborough,Jilliby - Yarramalong,4
Glendale - Cardiff - Hillsborough,Lake Munmorah - Mannering Park,12
Glendale - Cardiff - Hillsborough,Ourimbah - Fountaindale,7
Glendale - Cardiff - Hillsborough,The Entrance,3
Glendale - Cardiff - Hillsborough,Toukley - Norah Head,7
Glendale - Cardiff - Hillsborough,Tuggerah - Kangy Angy,18
Glendale - Cardiff - Hillsborough,Warnervale - Wadalba,26
Glendale - Cardiff - Hillsborough,Wyong,18
Glendale - Cardiff - Hillsborough,Grenfell,6
Glendale - Cardiff - Hillsborough,Mudgee,3
Glendale - Cardiff - Hillsborough,Mudgee Surrounds - West,4
Glendale - Cardiff - Hillsborough,Orange,3
Glendale - Cardiff - Hillsborough,Nyngan - Warren,4
Glendale - Cardiff - Hillsborough,Narromine,4
Glendale - Cardiff - Hillsborough,Branxton - Greta - Pokolbin,39
Glendale - Cardiff - Hillsborough,Cessnock,76
Glendale - Cardiff - Hillsborough,Cessnock Surrounds,25
Glendale - Cardiff - Hillsborough,Dungog,8
Glendale - Cardiff - Hillsborough,Kurri Kurri - Abermain,74
Glendale - Cardiff - Hillsborough,Singleton,47
Glendale - Cardiff - Hillsborough,Singleton Surrounds,80
Glendale - Cardiff - Hillsborough,Maitland,107
Glendale - Cardiff - Hillsborough,Maitland - North,7
Glendale - Cardiff - Hillsborough,East Maitland - Metford,95
Glendale - Cardiff - Hillsborough,Rutherford (North) - Aberglasslyn,19
Glendale - Cardiff - Hillsborough,Rutherford (South) - Telarah,71
Glendale - Cardiff - Hillsborough,Tenambit - East Maitland,11
Glendale - Cardiff - Hillsborough,Thornton - Millers Forest,154
Glendale - Cardiff - Hillsborough,Lemon Tree Passage - Tanilba Bay,5
Glendale - Cardiff - Hillsborough,Nelson Bay Peninsula,19
Glendale - Cardiff - Hillsborough,Raymond Terrace,265
Glendale - Cardiff - Hillsborough,Seaham - Woodville,13
Glendale - Cardiff - Hillsborough,Williamtown - Medowie - Karuah,95
Glendale - Cardiff - Hillsborough,Muswellbrook,24
Glendale - Cardiff - Hillsborough,Scone Surrounds,3
Glendale - Cardiff - Hillsborough,Bulahdelah - Stroud,3
Glendale - Cardiff - Hillsborough,Kempsey,3
Glendale - Cardiff - Hillsborough,Laurieton - Bonny Hills,5
Glendale - Cardiff - Hillsborough,Port Macquarie - West,6
Glendale - Cardiff - Hillsborough,Port Macquarie - East,4
Glendale - Cardiff - Hillsborough,Taree,4
Glendale - Cardiff - Hillsborough,Armidale,5
Glendale - Cardiff - Hillsborough,Inverell,3
Glendale - Cardiff - Hillsborough,Belmont - Bennetts Green,316
Glendale - Cardiff - Hillsborough,Belmont South - Blacksmiths,14
Glendale - Cardiff - Hillsborough,Charlestown - Dudley,744
Glendale - Cardiff - Hillsborough,Glendale - Cardiff - Hillsborough,2032
Glendale - Cardiff - Hillsborough,Mount Hutton - Windale,80
Glendale - Cardiff - Hillsborough,Redhead,42
Glendale - Cardiff - Hillsborough,Swansea - Caves Beach,39
Glendale - Cardiff - Hillsborough,Valentine - Eleebana,38
Glendale - Cardiff - Hillsborough,Warners Bay - Boolaroo,627
Glendale - Cardiff - Hillsborough,Bolton Point - Teralba,98
Glendale - Cardiff - Hillsborough,Bonnells Bay - Silverwater,8
Glendale - Cardiff - Hillsborough,Edgeworth - Cameron Park,221
Glendale - Cardiff - Hillsborough,Morisset - Cooranbong,104
Glendale - Cardiff - Hillsborough,Toronto - Awaba,174
Glendale - Cardiff - Hillsborough,Wangi Wangi - Rathmines,34
Glendale - Cardiff - Hillsborough,West Wallsend - Barnsley - Killingworth,57
Glendale - Cardiff - Hillsborough,Adamstown - Kotara,493
Glendale - Cardiff - Hillsborough,Beresfield - Hexham,246
Glendale - Cardiff - Hillsborough,Hamilton - Broadmeadow,699
Glendale - Cardiff - Hillsborough,Lambton - New Lambton,714
Glendale - Cardiff - Hillsborough,Maryland - Fletcher - Minmi,78
Glendale - Cardiff - Hillsborough,Mayfield - Warabrook,464
Glendale - Cardiff - Hillsborough,Merewether - The Junction,139
Glendale - Cardiff - Hillsborough,Newcastle - Cooks Hill,967
Glendale - Cardiff - Hillsborough,Newcastle Port - Kooragang,137
Glendale - Cardiff - Hillsborough,Shortland - Jesmond,313
Glendale - Cardiff - Hillsborough,Stockton - Fullerton Cove,16
Glendale - Cardiff - Hillsborough,Wallsend - Elermore Vale,347
Glendale - Cardiff - Hillsborough,Waratah - North Lambton,299
Glendale - Cardiff - Hillsborough,Wickham - Carrington - Tighes Hill,289
Glendale - Cardiff - Hillsborough,Baulkham Hills (West) - Bella Vista,3
Glendale - Cardiff - Hillsborough,Blacktown (East) - Kings Park,6
Glendale - Cardiff - Hillsborough,Prospect Reservoir,6
Glendale - Cardiff - Hillsborough,Sydney Airport,5
Glendale - Cardiff - Hillsborough,Marrickville - North,6
Glendale - Cardiff - Hillsborough,Darlinghurst,3
Glendale - Cardiff - Hillsborough,Erskineville - Alexandria,4
Glendale - Cardiff - Hillsborough,Glebe - Forest Lodge,3
Glendale - Cardiff - Hillsborough,Potts Point - Woolloomooloo,3
Glendale - Cardiff - Hillsborough,Surry Hills,8
Glendale - Cardiff - Hillsborough,Camperdown - Darlington,3
Glendale - Cardiff - Hillsborough,Newtown (NSW),7
Glendale - Cardiff - Hillsborough,Pyrmont,8
Glendale - Cardiff - Hillsborough,Redfern,6
Glendale - Cardiff - Hillsborough,Sydney (North) - Millers Point,50
Glendale - Cardiff - Hillsborough,Sydney (South) - Haymarket,17
Glendale - Cardiff - Hillsborough,Ultimo,5
Glendale - Cardiff - Hillsborough,Kensington (NSW),4
Glendale - Cardiff - Hillsborough,Greenacre - North,4
Glendale - Cardiff - Hillsborough,Rhodes,6
Glendale - Cardiff - Hillsborough,Burwood (NSW),5
Glendale - Cardiff - Hillsborough,St Leonards - Naremburn,8
Glendale - Cardiff - Hillsborough,Chatswood - East,4
Glendale - Cardiff - Hillsborough,Lane Cove,3
Glendale - Cardiff - Hillsborough,Normanhurst - Thornleigh - Westleigh,5
Glendale - Cardiff - Hillsborough,Hornsby - East,5
Glendale - Cardiff - Hillsborough,North Sydney - Lavender Bay,8
Glendale - Cardiff - Hillsborough,Belrose,4
Glendale - Cardiff - Hillsborough,Frenchs Forest - Oxford Falls,8
Glendale - Cardiff - Hillsborough,Auburn - North,4
Glendale - Cardiff - Hillsborough,Chester Hill - Sefton,4
Glendale - Cardiff - Hillsborough,Parramatta - North,13
Glendale - Cardiff - Hillsborough,Macquarie Park - Marsfield,17
Glendale - Cardiff - Hillsborough,POW No Fixed Address (NSW),530
Mount Hutton - Windale,Calga - Kulnura,6
Mount Hutton - Windale,Erina - Green Point,3
Mount Hutton - Windale,Niagara Park - Lisarow,4
Mount Hutton - Windale,Umina - Booker Bay - Patonga,5
Mount Hutton - Windale,Blue Haven - San Remo,6
Mount Hutton - Windale,Chittaway Bay - Tumbi Umbi,3
Mount Hutton - Windale,Lake Munmorah - Mannering Park,4
Mount Hutton - Windale,Ourimbah - Fountaindale,3
Mount Hutton - Windale,Tuggerah - Kangy Angy,5
Mount Hutton - Windale,Warnervale - Wadalba,3
Mount Hutton - Windale,Wyong,5
Mount Hutton - Windale,Branxton - Greta - Pokolbin,3
Mount Hutton - Windale,Cessnock,17
Mount Hutton - Windale,Kurri Kurri - Abermain,12
Mount Hutton - Windale,Singleton,6
Mount Hutton - Windale,Singleton Surrounds,15
Mount Hutton - Windale,Maitland,21
Mount Hutton - Windale,East Maitland - Metford,14
Mount Hutton - Windale,Rutherford (North) - Aberglasslyn,3
Mount Hutton - Windale,Rutherford (South) - Telarah,24
Mount Hutton - Windale,Tenambit - East Maitland,4
Mount Hutton - Windale,Thornton - Millers Forest,23
Mount Hutton - Windale,Anna Bay,4
Mount Hutton - Windale,Raymond Terrace,75
Mount Hutton - Windale,Williamtown - Medowie - Karuah,23
Mount Hutton - Windale,Muswellbrook,5
Mount Hutton - Windale,Taree,6
Mount Hutton - Windale,Tamworth - West,4
Mount Hutton - Windale,Belmont - Bennetts Green,271
Mount Hutton - Windale,Belmont South - Blacksmiths,20
Mount Hutton - Windale,Charlestown - Dudley,398
Mount Hutton - Windale,Glendale - Cardiff - Hillsborough,210
Mount Hutton - Windale,Mount Hutton - Windale,412
Mount Hutton - Windale,Redhead,30
Mount Hutton - Windale,Swansea - Caves Beach,26
Mount Hutton - Windale,Valentine - Eleebana,28
Mount Hutton - Windale,Warners Bay - Boolaroo,180
Mount Hutton - Windale,Bolton Point - Teralba,33
Mount Hutton - Windale,Edgeworth - Cameron Park,48
Mount Hutton - Windale,Morisset - Cooranbong,18
Mount Hutton - Windale,Toronto - Awaba,47
Mount Hutton - Windale,Wangi Wangi - Rathmines,9
Mount Hutton - Windale,West Wallsend - Barnsley - Killingworth,7
Mount Hutton - Windale,Adamstown - Kotara,102
Mount Hutton - Windale,Beresfield - Hexham,60
Mount Hutton - Windale,Hamilton - Broadmeadow,196
Mount Hutton - Windale,Lambton - New Lambton,167
Mount Hutton - Windale,Maryland - Fletcher - Minmi,13
Mount Hutton - Windale,Mayfield - Warabrook,123
Mount Hutton - Windale,Merewether - The Junction,34
Mount Hutton - Windale,Newcastle - Cooks Hill,238
Mount Hutton - Windale,Newcastle Port - Kooragang,44
Mount Hutton - Windale,Shortland - Jesmond,64
Mount Hutton - Windale,Stockton - Fullerton Cove,3
Mount Hutton - Windale,Wallsend - Elermore Vale,62
Mount Hutton - Windale,Waratah - North Lambton,84
Mount Hutton - Windale,Wickham - Carrington - Tighes Hill,69
Mount Hutton - Windale,Sydney (North) - Millers Point,3
Mount Hutton - Windale,Paddington - Moore Park,5
Mount Hutton - Windale,Panania (South) - Picnic Point,3
Mount Hutton - Windale,Lidcombe,5
Mount Hutton - Windale,Macquarie Park - Marsfield,4
Mount Hutton - Windale,Warwick Farm,6
Mount Hutton - Windale,POW No Fixed Address (NSW),206
Redhead,Jindabyne - Berridale,3
Redhead,Niagara Park - Lisarow,3
Redhead,Gorokan - Kanwal - Charmhaven,3
Redhead,Tuggerah - Kangy Angy,4
Redhead,Branxton - Greta - Pokolbin,5
Redhead,Cessnock,4
Redhead,Kurri Kurri - Abermain,6
Redhead,Singleton Surrounds,7
Redhead,Maitland,17
Redhead,East Maitland - Metford,7
Redhead,Rutherford (North) - Aberglasslyn,4
Redhead,Rutherford (South) - Telarah,5
Redhead,Thornton - Millers Forest,11
Redhead,Raymond Terrace,26
Redhead,Williamtown - Medowie - Karuah,6
Redhead,Muswellbrook,4
Redhead,Old Bar - Manning Point - Red Head,3
Redhead,Armidale,3
Redhead,Belmont - Bennetts Green,105
Redhead,Belmont South - Blacksmiths,7
Redhead,Charlestown - Dudley,195
Redhead,Glendale - Cardiff - Hillsborough,40
Redhead,Mount Hutton - Windale,18
Redhead,Redhead,264
Redhead,Swansea - Caves Beach,4
Redhead,Valentine - Eleebana,7
Redhead,Warners Bay - Boolaroo,63
Redhead,Bolton Point - Teralba,13
Redhead,Edgeworth - Cameron Park,12
Redhead,Morisset - Cooranbong,19
Redhead,Toronto - Awaba,18
Redhead,Wangi Wangi - Rathmines,8
Redhead,West Wallsend - Barnsley - Killingworth,7
Redhead,Adamstown - Kotara,48
Redhead,Beresfield - Hexham,24
Redhead,Hamilton - Broadmeadow,99
Redhead,Lambton - New Lambton,83
Redhead,Maryland - Fletcher - Minmi,9
Redhead,Mayfield - Warabrook,36
Redhead,Merewether - The Junction,27
Redhead,Newcastle - Cooks Hill,128
Redhead,Newcastle Port - Kooragang,26
Redhead,Shortland - Jesmond,32
Redhead,Wallsend - Elermore Vale,28
Redhead,Waratah - North Lambton,38
Redhead,Wickham - Carrington - Tighes Hill,23
Redhead,Sydney (North) - Millers Point,10
Redhead,Ashfield - South,4
Redhead,Macquarie Park - Marsfield,6
Redhead,POW No Fixed Address (NSW),87
Swansea - Caves Beach,Jindabyne - Berridale,3
Swansea - Caves Beach,Eurobodalla Hinterland,5
Swansea - Caves Beach,Calga - Kulnura,28
Swansea - Caves Beach,Erina - Green Point,14
Swansea - Caves Beach,Gosford - Springfield,54
Swansea - Caves Beach,Kariong,3
Swansea - Caves Beach,Niagara Park - Lisarow,6
Swansea - Caves Beach,Woy Woy - Blackwall,3
Swansea - Caves Beach,Wyoming,5
Swansea - Caves Beach,Bateau Bay - Killarney Vale,6
Swansea - Caves Beach,Blue Haven - San Remo,18
Swansea - Caves Beach,Budgewoi - Buff Point - Halekulani,9
Swansea - Caves Beach,Chittaway Bay - Tumbi Umbi,17
Swansea - Caves Beach,Gorokan - Kanwal - Charmhaven,26
Swansea - Caves Beach,Jilliby - Yarramalong,3
Swansea - Caves Beach,Lake Munmorah - Mannering Park,60
Swansea - Caves Beach,Ourimbah - Fountaindale,19
Swansea - Caves Beach,Summerland Point - Gwandalan,17
Swansea - Caves Beach,The Entrance,12
Swansea - Caves Beach,Toukley - Norah Head,13
Swansea - Caves Beach,Tuggerah - Kangy Angy,52
Swansea - Caves Beach,Warnervale - Wadalba,95
Swansea - Caves Beach,Wyong,52
Swansea - Caves Beach,Orange,3
Swansea - Caves Beach,Orange - North,3
Swansea - Caves Beach,Nyngan - Warren,4
Swansea - Caves Beach,Branxton - Greta - Pokolbin,8
Swansea - Caves Beach,Cessnock,19
Swansea - Caves Beach,Cessnock Surrounds,6
Swansea - Caves Beach,Kurri Kurri - Abermain,8
Swansea - Caves Beach,Singleton,5
Swansea - Caves Beach,Singleton Surrounds,14
Swansea - Caves Beach,Maitland,12
Swansea - Caves Beach,East Maitland - Metford,16
Swansea - Caves Beach,Rutherford (North) - Aberglasslyn,5
Swansea - Caves Beach,Rutherford (South) - Telarah,14
Swansea - Caves Beach,Tenambit - East Maitland,3
Swansea - Caves Beach,Thornton - Millers Forest,21
Swansea - Caves Beach,Lemon Tree Passage - Tanilba Bay,3
Swansea - Caves Beach,Nelson Bay Peninsula,4
Swansea - Caves Beach,Raymond Terrace,52
Swansea - Caves Beach,Williamtown - Medowie - Karuah,13
Swansea - Caves Beach,Muswellbrook,6
Swansea - Caves Beach,Old Bar - Manning Point - Red Head,6
Swansea - Caves Beach,Belmont - Bennetts Green,428
Swansea - Caves Beach,Belmont South - Blacksmiths,88
Swansea - Caves Beach,Charlestown - Dudley,254
Swansea - Caves Beach,Glendale - Cardiff - Hillsborough,164
Swansea - Caves Beach,Mount Hutton - Windale,39
Swansea - Caves Beach,Redhead,52
Swansea - Caves Beach,Swansea - Caves Beach,1215
Swansea - Caves Beach,Valentine - Eleebana,22
Swansea - Caves Beach,Warners Bay - Boolaroo,130
Swansea - Caves Beach,Bolton Point - Teralba,24
Swansea - Caves Beach,Bonnells Bay - Silverwater,6
Swansea - Caves Beach,Edgeworth - Cameron Park,28
Swansea - Caves Beach,Morisset - Cooranbong,105
Swansea - Caves Beach,Toronto - Awaba,48
Swansea - Caves Beach,Wangi Wangi - Rathmines,15
Swansea - Caves Beach,West Wallsend - Barnsley - Killingworth,6
Swansea - Caves Beach,Adamstown - Kotara,66
Swansea - Caves Beach,Beresfield - Hexham,51
Swansea - Caves Beach,Hamilton - Broadmeadow,156
Swansea - Caves Beach,Lambton - New Lambton,134
Swansea - Caves Beach,Maryland - Fletcher - Minmi,15
Swansea - Caves Beach,Mayfield - Warabrook,83
Swansea - Caves Beach,Merewether - The Junction,33
Swansea - Caves Beach,Newcastle - Cooks Hill,244
Swansea - Caves Beach,Newcastle Port - Kooragang,26
Swansea - Caves Beach,Shortland - Jesmond,46
Swansea - Caves Beach,Stockton - Fullerton Cove,6
Swansea - Caves Beach,Wallsend - Elermore Vale,40
Swansea - Caves Beach,Waratah - North Lambton,79
Swansea - Caves Beach,Wickham - Carrington - Tighes Hill,80
Swansea - Caves Beach,Baulkham Hills (West) - Bella Vista,9
Swansea - Caves Beach,Castle Hill - Central,4
Swansea - Caves Beach,Galston - Laughtondale,5
Swansea - Caves Beach,Pitt Town - McGraths Hill,5
Swansea - Caves Beach,Blacktown (East) - Kings Park,3
Swansea - Caves Beach,Lalor Park - Kings Langley,3
Swansea - Caves Beach,Stanhope Gardens - Parklea,4
Swansea - Caves Beach,Prospect Reservoir,5
Swansea - Caves Beach,Banksmeadow,5
Swansea - Caves Beach,Sydney Airport,3
Swansea - Caves Beach,Mascot,9
Swansea - Caves Beach,Darlinghurst,3
Swansea - Caves Beach,Erskineville - Alexandria,6
Swansea - Caves Beach,Potts Point - Woolloomooloo,3
Swansea - Caves Beach,Surry Hills,10
Swansea - Caves Beach,Pyrmont,5
Swansea - Caves Beach,Sydney (North) - Millers Point,57
Swansea - Caves Beach,Sydney (South) - Haymarket,11
Swansea - Caves Beach,Paddington - Moore Park,3
Swansea - Caves Beach,Condell Park,3
Swansea - Caves Beach,Rhodes,4
Swansea - Caves Beach,Lilyfield - Rozelle,5
Swansea - Caves Beach,Homebush,5
Swansea - Caves Beach,St Leonards - Naremburn,7
Swansea - Caves Beach,Chatswood - East,3
Swansea - Caves Beach,Hornsby - West,4
Swansea - Caves Beach,Gordon - Killara,5
Swansea - Caves Beach,Lindfield - Roseville,3
Swansea - Caves Beach,Pymble,4
Swansea - Caves Beach,North Sydney - Lavender Bay,19
Swansea - Caves Beach,Mosman - North,4
Swansea - Caves Beach,Manly - Fairlight,3
Swansea - Caves Beach,Cromer,3
Swansea - Caves Beach,Frenchs Forest - Oxford Falls,9
Swansea - Caves Beach,Richmond - Clarendon,3
Swansea - Caves Beach,Windsor - Bligh Park,5
Swansea - Caves Beach,Silverwater - Newington,4
Swansea - Caves Beach,Ermington - Rydalmere,3
Swansea - Caves Beach,Parramatta - North,12
Swansea - Caves Beach,Pennant Hills - Cheltenham,4
Swansea - Caves Beach,Gladesville - Huntleys Point,6
Swansea - Caves Beach,Macquarie Park - Marsfield,18
Swansea - Caves Beach,North Ryde - East Ryde,3
Swansea - Caves Beach,Eastwood,3
Swansea - Caves Beach,Warwick Farm,5
Swansea - Caves Beach,Cronulla - Kurnell - Bundeena,3
Swansea - Caves Beach,POW No Fixed Address (NSW),328
Valentine - Eleebana,Jindabyne - Berridale,3
Valentine - Eleebana,Calga - Kulnura,3
Valentine - Eleebana,Erina - Green Point,4
Valentine - Eleebana,Gosford - Springfield,9
Valentine - Eleebana,Niagara Park - Lisarow,6
Valentine - Eleebana,Bateau Bay - Killarney Vale,3
Valentine - Eleebana,Chittaway Bay - Tumbi Umbi,4
Valentine - Eleebana,Gorokan - Kanwal - Charmhaven,3
Valentine - Eleebana,Jilliby - Yarramalong,5
Valentine - Eleebana,Lake Munmorah - Mannering Park,19
Valentine - Eleebana,Ourimbah - Fountaindale,3
Valentine - Eleebana,Toukley - Norah Head,5
Valentine - Eleebana,Tuggerah - Kangy Angy,12
Valentine - Eleebana,Warnervale - Wadalba,13
Valentine - Eleebana,Wyong,15
Valentine - Eleebana,Mudgee Surrounds - West,4
Valentine - Eleebana,Nyngan - Warren,4
Valentine - Eleebana,Branxton - Greta - Pokolbin,14
Valentine - Eleebana,Cessnock,19
