SA2 - Residence,Method of Travel to Work,Count
South Wentworthville,Did not go to work,489
South Wentworthville,Not stated,17
South Wentworthville,Not applicable,4596
North Parramatta,Train,210
North Parramatta,"Train, bus",197
North Parramatta,"Train, Tram/light rail",7
North Parramatta,"Train, Taxi/ride-share service",3
North Parramatta,"Train, car as driver",21
North Parramatta,"Train, car as passenger",3
North Parramatta,"Train, bus, ferry",7
North Parramatta,"Train, bus, Tram/light rail",11
North Parramatta,"Train, bus, Taxi/ride-share service",4
North Parramatta,"Train, bus, car as driver",12
North Parramatta,"Train, bus, car as passenger",13
North Parramatta,"Train, bus, motorbike/scooter",3
North Parramatta,Bus,216
North Parramatta,"Bus, Tram/light rail",3
North Parramatta,"Bus, Taxi/ride-share service",5
North Parramatta,"Bus, car as driver",7
North Parramatta,"Bus, car as passenger",11
North Parramatta,"Bus, other",4
North Parramatta,Ferry,4
North Parramatta,Taxi/ride-share service,19
North Parramatta,"Taxi/ride-share service, car as passenger",3
North Parramatta,"Car, as driver",3005
North Parramatta,"Car as driver, car as passenger",14
North Parramatta,"Car as driver, truck",4
North Parramatta,"Car as driver, bicycle",3
North Parramatta,"Car as driver, other",3
North Parramatta,"Car as driver, bicycle, other",3
North Parramatta,"Car, as passenger",248
North Parramatta,Truck,40
North Parramatta,Motorbike/scooter,33
North Parramatta,Bicycle,50
North Parramatta,"Bicycle, other",3
North Parramatta,Walked only,422
North Parramatta,Other,55
North Parramatta,Worked at home,5136
North Parramatta,Did not go to work,1349
North Parramatta,Not stated,40
North Parramatta,Not applicable,11705
North Rocks,Train,6
North Rocks,"Train, bus",17
North Rocks,"Train, car as driver",4
North Rocks,Bus,43
North Rocks,"Bus, car as driver",8
North Rocks,"Bus, car as passenger",4
North Rocks,Taxi/ride-share service,3
North Rocks,"Car, as driver",1279
North Rocks,"Car as driver, car as passenger",6
North Rocks,"Car as driver, other",6
North Rocks,"Car, as passenger",97
North Rocks,Truck,13
North Rocks,Motorbike/scooter,8
North Rocks,Bicycle,8
North Rocks,Walked only,31
North Rocks,Other,17
North Rocks,Worked at home,1805
North Rocks,Did not go to work,601
North Rocks,Not stated,9
North Rocks,Not applicable,4483
Northmead,Train,318
Northmead,"Train, bus",138
Northmead,"Train, Tram/light rail",6
Northmead,"Train, Taxi/ride-share service",5
Northmead,"Train, car as driver",15
Northmead,"Train, car as passenger",8
Northmead,"Train, bus, Tram/light rail",4
Northmead,"Train, bus, Taxi/ride-share service",9
Northmead,"Train, bus, car as driver",11
Northmead,"Train, bus, car as passenger",10
Northmead,Bus,160
Northmead,"Bus, car as driver",9
Northmead,"Bus, car as passenger",10
Northmead,"Bus, other",4
Northmead,Taxi/ride-share service,23
Northmead,"Car, as driver",2819
Northmead,"Car as driver, car as passenger",6
Northmead,"Car as driver, truck",5
Northmead,"Car as driver, motorbike/scooter",9
Northmead,"Car as driver, bicycle",4
Northmead,"Car as driver, other",3
Northmead,"Car, as passenger",241
Northmead,Truck,27
Northmead,Motorbike/scooter,44
Northmead,Bicycle,21
Northmead,Walked only,412
Northmead,Other,57
Northmead,Worked at home,4376
Northmead,Did not go to work,1294
Northmead,Not stated,37
Northmead,Not applicable,10160
Toongabbie - Constitution Hill,Train,329
Toongabbie - Constitution Hill,"Train, bus",112
Toongabbie - Constitution Hill,"Train, Tram/light rail",5
Toongabbie - Constitution Hill,"Train, car as driver",29
Toongabbie - Constitution Hill,"Train, car as passenger",5
Toongabbie - Constitution Hill,"Train, other",4
Toongabbie - Constitution Hill,"Train, bus, Taxi/ride-share service",3
Toongabbie - Constitution Hill,"Train, bus, car as driver",12
Toongabbie - Constitution Hill,"Train, bus, car as passenger",13
Toongabbie - Constitution Hill,"Train, car as driver, car as passenger",3
Toongabbie - Constitution Hill,Bus,97
Toongabbie - Constitution Hill,"Bus, car as driver",12
Toongabbie - Constitution Hill,"Bus, car as passenger",4
Toongabbie - Constitution Hill,"Bus, other",3
Toongabbie - Constitution Hill,"Bus, Taxi/ride-share service, car as passenger",3
Toongabbie - Constitution Hill,Taxi/ride-share service,11
Toongabbie - Constitution Hill,"Taxi/ride-share service, car as driver",4
Toongabbie - Constitution Hill,"Car, as driver",3488
Toongabbie - Constitution Hill,"Car as driver, car as passenger",13
Toongabbie - Constitution Hill,"Car as driver, bicycle",4
Toongabbie - Constitution Hill,"Car as driver, other",4
Toongabbie - Constitution Hill,"Car, as passenger",309
Toongabbie - Constitution Hill,"Car as passenger, other",3
Toongabbie - Constitution Hill,Truck,54
Toongabbie - Constitution Hill,Motorbike/scooter,32
Toongabbie - Constitution Hill,Bicycle,31
Toongabbie - Constitution Hill,Walked only,103
Toongabbie - Constitution Hill,Other,39
Toongabbie - Constitution Hill,Worked at home,3798
Toongabbie - Constitution Hill,Did not go to work,1515
Toongabbie - Constitution Hill,Not stated,46
Toongabbie - Constitution Hill,Not applicable,12737
Winston Hills,Train,7
Winston Hills,"Train, bus",16
Winston Hills,"Train, car as driver",3
Winston Hills,"Train, car as passenger",3
Winston Hills,"Train, bus, car as driver",3
Winston Hills,Bus,69
Winston Hills,"Bus, car as driver",3
Winston Hills,"Bus, car as passenger",6
Winston Hills,"Bus, other",4
Winston Hills,Taxi/ride-share service,5
Winston Hills,"Car, as driver",1678
Winston Hills,"Car as driver, car as passenger",3
Winston Hills,"Car as driver, motorbike/scooter",6
Winston Hills,"Car, as passenger",123
Winston Hills,Truck,25
Winston Hills,Motorbike/scooter,18
Winston Hills,Bicycle,16
Winston Hills,Walked only,38
Winston Hills,Other,16
Winston Hills,Worked at home,2371
Winston Hills,Did not go to work,838
Winston Hills,Not stated,15
Winston Hills,Not applicable,5937
Pendle Hill - Girraween,Train,283
Pendle Hill - Girraween,"Train, bus",73
Pendle Hill - Girraween,"Train, Tram/light rail",4
Pendle Hill - Girraween,"Train, car as driver",22
Pendle Hill - Girraween,"Train, car as passenger",16
Pendle Hill - Girraween,"Train, other",4
Pendle Hill - Girraween,"Train, bus, car as driver",10
Pendle Hill - Girraween,"Train, bus, car as passenger",17
Pendle Hill - Girraween,Bus,26
Pendle Hill - Girraween,"Bus, car as driver",3
Pendle Hill - Girraween,"Bus, car as passenger",8
Pendle Hill - Girraween,Taxi/ride-share service,8
Pendle Hill - Girraween,"Taxi/ride-share service, car as passenger",4
Pendle Hill - Girraween,"Car, as driver",2010
Pendle Hill - Girraween,"Car as driver, car as passenger",7
Pendle Hill - Girraween,"Car as driver, truck",3
Pendle Hill - Girraween,"Car as driver, other",11
Pendle Hill - Girraween,"Car, as passenger",186
Pendle Hill - Girraween,Truck,21
Pendle Hill - Girraween,Motorbike/scooter,9
Pendle Hill - Girraween,Bicycle,11
Pendle Hill - Girraween,Walked only,106
Pendle Hill - Girraween,Other,39
Pendle Hill - Girraween,Worked at home,2337
Pendle Hill - Girraween,Did not go to work,657
Pendle Hill - Girraween,Not stated,38
Pendle Hill - Girraween,Not applicable,8020
Wentworthville - Westmead,Train,523
Wentworthville - Westmead,"Train, bus",211
Wentworthville - Westmead,"Train, Tram/light rail",5
Wentworthville - Westmead,"Train, Taxi/ride-share service",5
Wentworthville - Westmead,"Train, car as driver",20
Wentworthville - Westmead,"Train, car as passenger",13
Wentworthville - Westmead,"Train, other",4
Wentworthville - Westmead,"Train, bus, ferry",3
Wentworthville - Westmead,"Train, bus, Tram/light rail",3
Wentworthville - Westmead,"Train, bus, Taxi/ride-share service",16
Wentworthville - Westmead,"Train, bus, car as driver",16
Wentworthville - Westmead,"Train, bus, car as passenger",17
Wentworthville - Westmead,"Train, car as driver, car as passenger",6
Wentworthville - Westmead,Bus,139
Wentworthville - Westmead,"Bus, car as driver",3
Wentworthville - Westmead,"Bus, car as passenger",11
Wentworthville - Westmead,Taxi/ride-share service,11
Wentworthville - Westmead,"Car, as driver",2708
Wentworthville - Westmead,"Car as driver, car as passenger",27
Wentworthville - Westmead,"Car as driver, motorbike/scooter",10
Wentworthville - Westmead,"Car as driver, other",6
Wentworthville - Westmead,"Car, as passenger",283
Wentworthville - Westmead,Truck,36
Wentworthville - Westmead,Motorbike/scooter,34
Wentworthville - Westmead,Bicycle,19
Wentworthville - Westmead,Walked only,183
Wentworthville - Westmead,Other,43
Wentworthville - Westmead,Worked at home,4377
Wentworthville - Westmead,Did not go to work,1040
Wentworthville - Westmead,Not stated,61
Wentworthville - Westmead,Not applicable,11707
Parramatta - North,Train,541
Parramatta - North,"Train, bus",191
Parramatta - North,"Train, Tram/light rail",6
Parramatta - North,"Train, Taxi/ride-share service",6
Parramatta - North,"Train, car as driver",13
Parramatta - North,"Train, car as passenger",3
Parramatta - North,"Train, bus, Tram/light rail",7
Parramatta - North,"Train, bus, Taxi/ride-share service",9
Parramatta - North,"Train, bus, car as driver",6
Parramatta - North,"Train, bus, car as passenger",7
Parramatta - North,"Train, bus, bicycle",4
Parramatta - North,"Train, bus, other",4
Parramatta - North,Bus,200
Parramatta - North,"Bus, Taxi/ride-share service",6
Parramatta - North,"Bus, car as driver",7
Parramatta - North,"Bus, car as passenger",9
Parramatta - North,Taxi/ride-share service,14
Parramatta - North,"Car, as driver",928
Parramatta - North,"Car as driver, car as passenger",7
Parramatta - North,"Car as driver, truck",5
Parramatta - North,"Car as driver, other",4
Parramatta - North,"Car, as passenger",95
Parramatta - North,Truck,3
Parramatta - North,Motorbike/scooter,18
Parramatta - North,Bicycle,10
Parramatta - North,Walked only,249
Parramatta - North,Other,27
Parramatta - North,Worked at home,3580
Parramatta - North,Did not go to work,702
Parramatta - North,Not stated,42
Parramatta - North,Not applicable,5353
Parramatta - South,Train,403
Parramatta - South,"Train, bus",138
Parramatta - South,"Train, Tram/light rail",5
Parramatta - South,"Train, car as driver",6
Parramatta - South,"Train, car as passenger",9
Parramatta - South,"Train, bus, Tram/light rail",3
Parramatta - South,"Train, bus, Taxi/ride-share service",3
Parramatta - South,"Train, bus, car as driver",4
Parramatta - South,"Train, bus, car as passenger",8
Parramatta - South,Bus,155
Parramatta - South,"Bus, car as driver",3
Parramatta - South,"Bus, car as passenger",10
Parramatta - South,"Bus, car as driver, car as passenger",4
Parramatta - South,Taxi/ride-share service,17
Parramatta - South,"Taxi/ride-share service, car as passenger",3
Parramatta - South,"Car, as driver",1249
Parramatta - South,"Car as driver, car as passenger",5
Parramatta - South,"Car, as passenger",123
Parramatta - South,Truck,15
Parramatta - South,Motorbike/scooter,30
Parramatta - South,Bicycle,8
Parramatta - South,Walked only,151
Parramatta - South,Other,23
Parramatta - South,Worked at home,1941
Parramatta - South,Did not go to work,525
Parramatta - South,Not stated,33
Parramatta - South,Not applicable,4977
Rosehill - Harris Park,Train,341
Rosehill - Harris Park,"Train, bus",135
Rosehill - Harris Park,"Train, Tram/light rail",4
Rosehill - Harris Park,"Train, car as driver",15
Rosehill - Harris Park,"Train, car as passenger",12
Rosehill - Harris Park,"Train, other",3
Rosehill - Harris Park,"Train, bus, ferry",4
Rosehill - Harris Park,"Train, bus, Taxi/ride-share service",11
Rosehill - Harris Park,"Train, bus, car as driver",5
Rosehill - Harris Park,"Train, bus, car as passenger",15
Rosehill - Harris Park,Bus,101
Rosehill - Harris Park,"Bus, car as passenger",3
Rosehill - Harris Park,Taxi/ride-share service,14
Rosehill - Harris Park,"Taxi/ride-share service, car as passenger",4
Rosehill - Harris Park,"Car, as driver",1421
Rosehill - Harris Park,"Car as driver, car as passenger",7
Rosehill - Harris Park,"Car as driver, motorbike/scooter",4
Rosehill - Harris Park,"Car as driver, other",4
Rosehill - Harris Park,"Car, as passenger",153
Rosehill - Harris Park,Truck,17
Rosehill - Harris Park,Motorbike/scooter,28
Rosehill - Harris Park,Bicycle,17
Rosehill - Harris Park,Walked only,186
Rosehill - Harris Park,Other,22
Rosehill - Harris Park,Worked at home,1361
Rosehill - Harris Park,Did not go to work,487
Rosehill - Harris Park,Not stated,25
Rosehill - Harris Park,Not applicable,4635
Pennant Hills - Cheltenham,Train,274
Pennant Hills - Cheltenham,"Train, bus",61
Pennant Hills - Cheltenham,"Train, car as driver",19
Pennant Hills - Cheltenham,"Train, car as passenger",12
Pennant Hills - Cheltenham,"Train, other",4
Pennant Hills - Cheltenham,"Train, bus, Taxi/ride-share service",3
Pennant Hills - Cheltenham,"Train, bus, car as passenger",4
Pennant Hills - Cheltenham,Bus,60
Pennant Hills - Cheltenham,"Bus, car as driver",10
Pennant Hills - Cheltenham,Taxi/ride-share service,6
Pennant Hills - Cheltenham,"Car, as driver",2906
Pennant Hills - Cheltenham,"Car as driver, car as passenger",4
Pennant Hills - Cheltenham,"Car as driver, motorbike/scooter",3
Pennant Hills - Cheltenham,"Car as driver, other",4
Pennant Hills - Cheltenham,"Car, as passenger",218
Pennant Hills - Cheltenham,Truck,28
Pennant Hills - Cheltenham,Motorbike/scooter,24
Pennant Hills - Cheltenham,Bicycle,18
Pennant Hills - Cheltenham,Walked only,182
Pennant Hills - Cheltenham,Other,31
Pennant Hills - Cheltenham,Worked at home,5384
Pennant Hills - Cheltenham,Did not go to work,1172
Pennant Hills - Cheltenham,Not stated,32
Pennant Hills - Cheltenham,Not applicable,11270
Epping (East) - North Epping,Train,375
Epping (East) - North Epping,"Train, bus",84
Epping (East) - North Epping,"Train, Tram/light rail",4
Epping (East) - North Epping,"Train, car as driver",38
Epping (East) - North Epping,"Train, car as passenger",7
Epping (East) - North Epping,"Train, other",9
Epping (East) - North Epping,"Train, bus, car as driver",3
Epping (East) - North Epping,"Train, bus, car as passenger",6
Epping (East) - North Epping,"Train, Tram/light rail, car as driver",7
Epping (East) - North Epping,Bus,37
Epping (East) - North Epping,"Bus, car as passenger",3
Epping (East) - North Epping,Taxi/ride-share service,5
Epping (East) - North Epping,"Car, as driver",1583
Epping (East) - North Epping,"Car as driver, car as passenger",7
Epping (East) - North Epping,"Car as driver, motorbike/scooter",4
Epping (East) - North Epping,"Car as driver, other",3
Epping (East) - North Epping,"Car, as passenger",120
Epping (East) - North Epping,Truck,13
Epping (East) - North Epping,Motorbike/scooter,19
Epping (East) - North Epping,Bicycle,10
Epping (East) - North Epping,Walked only,88
Epping (East) - North Epping,Other,22
Epping (East) - North Epping,Worked at home,3884
Epping (East) - North Epping,Did not go to work,899
Epping (East) - North Epping,Not stated,15
Epping (East) - North Epping,Not applicable,7142
Epping (NSW) - West,Train,377
Epping (NSW) - West,"Train, bus",104
Epping (NSW) - West,"Train, Tram/light rail",3
Epping (NSW) - West,"Train, car as driver",22
Epping (NSW) - West,"Train, car as passenger",11
Epping (NSW) - West,"Train, bicycle",4
Epping (NSW) - West,"Train, other",5
Epping (NSW) - West,"Train, bus, Tram/light rail",6
Epping (NSW) - West,"Train, bus, car as driver",5
Epping (NSW) - West,"Train, bus, car as passenger",12
Epping (NSW) - West,"Train, bus, other",3
Epping (NSW) - West,"Train, car as driver, car as passenger",3
Epping (NSW) - West,Bus,43
Epping (NSW) - West,"Bus, car as driver",7
Epping (NSW) - West,"Bus, car as driver, car as passenger",5
Epping (NSW) - West,Tram/light rail,6
Epping (NSW) - West,Taxi/ride-share service,3
Epping (NSW) - West,"Car, as driver",2180
Epping (NSW) - West,"Car as driver, car as passenger",15
Epping (NSW) - West,"Car as driver, motorbike/scooter",4
Epping (NSW) - West,"Car as driver, other",3
Epping (NSW) - West,"Car, as passenger",195
Epping (NSW) - West,Truck,19
Epping (NSW) - West,Motorbike/scooter,16
Epping (NSW) - West,Bicycle,9
Epping (NSW) - West,Walked only,87
Epping (NSW) - West,Other,36
Epping (NSW) - West,Worked at home,4641
Epping (NSW) - West,Did not go to work,1072
Epping (NSW) - West,Not stated,28
Epping (NSW) - West,Not applicable,9749
Gladesville - Huntleys Point,Train,3
Gladesville - Huntleys Point,"Train, bus",39
Gladesville - Huntleys Point,Bus,214
Gladesville - Huntleys Point,"Bus, Tram/light rail",3
